,Date,Open,High,Low,Close,Volume
662,19/8/2015,32.83000183,33.34999847,32.70949936,33.04499817,42682000
663,20/8/2015,32.77299881,33.1495018,32.14500046,32.34149933,57106000
664,21/8/2015,31.98900032,32.00249863,30.61650085,30.62400055,85304000
665,24/8/2015,28.64999962,29.96649933,28.25250053,29.48049927,115406000
666,25/8/2015,30.74550056,30.87249947,29.05550003,29.10300064,70760000
667,26/8/2015,30.51749992,31.58550072,29.95249939,31.43099976,84718000
668,27/8/2015,31.96999931,32.17950058,31.10000038,31.88050079,69826000
669,28/8/2015,31.64100075,31.84399986,31.22800064,31.5189991,39574000
670,31/8/2015,31.37700081,31.79000092,30.88400078,30.91250038,43534000
671,1/9/2015,30.11800003,30.64299965,29.70499992,29.88949966,74042000
672,2/9/2015,30.27949905,30.71699905,29.98550034,30.71699905,51512000
673,3/9/2015,30.85000038,30.98550034,30.14105034,30.3125,35192000
674,4/9/2015,30,30.17350006,29.76250076,30.03499985,41780000
675,8/9/2015,30.62450027,30.81550026,30.20599937,30.7329998,45590000
676,9/9/2015,31.06100082,31.32600021,30.47999954,30.63599968,34042000
677,10/9/2015,30.65500069,31.20800018,30.57150078,31.06749916,38106000
678,11/9/2015,30.98749924,31.28899956,30.87100029,31.28849983,27470000
679,14/9/2015,31.28499985,31.29299927,30.9715004,31.16200066,34046000
680,15/9/2015,31.33499908,31.93499947,31.18899918,31.75699997,41688000
681,16/9/2015,31.77350044,31.89749908,31.61599922,31.79899979,25730000
682,17/9/2015,31.88949966,32.54499817,31.75099945,32.14500046,45494000
683,18/9/2015,31.83950043,32,31.35099983,31.46249962,102668000
684,21/9/2015,31.71999931,31.82449913,31.29700089,31.77199936,35770000
685,22/9/2015,31.35000038,31.37750053,30.77149963,31.1345005,51258000
686,23/9/2015,31.10250092,31.44650078,31,31.11800003,29418000
687,24/9/2015,30.83200073,31.36599922,30.62000084,31.29000092,44802000
688,25/9/2015,31.4885006,31.4885006,30.54999924,30.5984993,43480000
689,28/9/2015,30.5170002,30.7302494,29.46899986,29.74449921,62554000
690,29/9/2015,29.86400032,30.25,29.51099968,29.74850082,46190000
691,30/9/2015,30.16399956,30.43799973,30.03650093,30.42099953,48268000
692,1/10/2015,30.4185009,30.60449982,29.99250031,30.56450081,37352000
693,2/10/2015,30.36000061,31.36700058,30.15649986,31.34550095,53696000
694,5/10/2015,31.60000038,32.15050125,31.35000038,32.07350159,36072000
695,6/10/2015,31.94199944,32.46250153,31.82649994,32.27199936,43326000
696,7/10/2015,32.4620018,32.53044891,31.60750008,32.11800003,41854000
697,8/10/2015,32.06800079,32.22249985,31.27799988,31.95800018,43642000
698,9/10/2015,32,32.29949951,31.76589966,32.18050003,32974000
699,12/10/2015,32.10449982,32.42499924,31.95050049,32.33349991,25504000
700,13/10/2015,32.15750122,32.8905983,32.15750122,32.61500168,36154000
701,14/10/2015,32.66049957,32.9695015,32.44250107,32.55799866,28310000
702,15/10/2015,32.73300171,33.15650177,32.72299957,33.0870018,37714000
703,16/10/2015,33.20550156,33.24850082,32.86000061,33.11000061,32222000
704,19/10/2015,33.05899811,33.3409996,32.97900009,33.30500031,29546000
705,20/10/2015,33.20199966,33.23600006,32.20975113,32.51399994,49964000
706,21/10/2015,32.70750046,32.79349899,32.08649826,32.13050079,35822000
707,22/10/2015,32.33499908,32.88999939,32.20050049,32.58950043,81420000
708,23/10/2015,36.375,36.5,35.07500076,35.09999847,133078000
709,26/10/2015,35.07749939,35.95750046,35.06299973,35.63899994,54332000
710,27/10/2015,35.36899948,35.68099976,35.22750092,35.42449951,44916000
711,28/10/2015,35.36650085,35.64899826,35.15399933,35.64749908,43578000
712,29/10/2015,35.52500153,35.9129982,35.50049973,35.84600067,29120000
713,30/10/2015,35.78649902,35.90000153,35.50249863,35.54050064,38176000
714,2/11/2015,35.5530014,36.08100128,35.29249954,36.05550003,37726000
715,3/11/2015,35.94300079,36.23249817,35.73600006,36.10800171,31308000
716,4/11/2015,36.09999847,36.65499878,36.09500122,36.4054985,34134000
717,5/11/2015,36.4734993,36.97399902,36.4734993,36.5625,37232000
718,6/11/2015,36.57500076,36.77050018,36.3504982,36.68799973,30232000
719,9/11/2015,36.50999832,36.73550034,35.9715004,36.24449921,41396000
720,10/11/2015,36.22000122,36.52949905,35.92499924,36.41600037,32160000
721,11/11/2015,36.6230011,37.04999924,36.51150131,36.77000046,27328000
722,12/11/2015,36.54999924,36.88999939,36.43225098,36.56150055,36744000
723,13/11/2015,36.45849991,36.55749893,35.83649826,35.84999847,41510000
724,16/11/2015,35.77999878,36.47449875,35.56650162,36.44800186,38118000
725,17/11/2015,36.46450043,36.59225082,36.15134811,36.26499939,30218000
726,18/11/2015,36.37900162,37.07049942,36.34999847,37,33686000
727,19/11/2015,36.93700027,37.09999847,36.87149811,36.92050171,26542000
728,20/11/2015,37.32649994,37.89599991,37.15000153,37.83000183,44246000
729,23/11/2015,37.87250137,38.13539886,37.5909996,37.79899979,28290000
730,24/11/2015,37.59999847,37.76395035,36.88150024,37.41400146,46662000
731,25/11/2015,37.4070015,37.59999847,37.3030014,37.40750122,22442000
732,27/11/2015,37.42300034,37.67050171,37.37450027,37.51300049,16770000
733,30/11/2015,37.44049835,37.74649811,37.06349945,37.13000107,41952000
734,1/12/2015,37.35549927,38.44749832,37.33499908,38.35200119,42692000
735,2/12/2015,38.44499969,38.79774857,37.94800186,38.11899948,44608000
736,3/12/2015,38.30049896,38.44974899,37.28150177,37.6269989,51812000
737,4/12/2015,37.65499878,38.42449951,37.5,38.34049988,55146000
738,7/12/2015,38.38850021,38.43650055,37.75450134,38.16249847,36246000
739,8/12/2015,37.89450073,38.24000168,37.70999908,38.11849976,36590000
740,9/12/2015,37.95849991,38.21149826,36.85005188,37.58050156,54000000
741,10/12/2015,37.64250183,37.79249954,37.19150162,37.47299957,39768000
742,11/12/2015,37.05799866,37.28549957,36.83750153,36.94350052,44488000
743,14/12/2015,37.08950043,37.43650055,36.20849991,37.38850021,48250000
744,15/12/2015,37.65000153,37.90399933,37.15050125,37.16999817,53324000
745,16/12/2015,37.5,38.02949905,36.97174835,37.90449905,39866000
746,17/12/2015,38.12099838,38.13399887,37.45000076,37.4715004,31068000
747,18/12/2015,37.32550049,37.70650101,36.90750122,36.96549988,62974000
748,21/12/2015,37.30649948,37.5,37,37.38850021,30514000
749,22/12/2015,37.58250046,37.74250031,37.2765007,37.5,27308000
750,23/12/2015,37.67350006,37.71049881,37.20000076,37.51549911,31318000
751,24/12/2015,37.47750092,37.56750107,37.33100128,37.41999817,10544000
752,28/12/2015,37.64599991,38.1495018,37.47600174,38.12549973,30306000
753,29/12/2015,38.33449936,38.99900055,38.32149887,38.83000183,35300000
754,30/12/2015,38.83000183,38.88000107,38.34500122,38.54999924,25866000
755,31/12/2015,38.47499847,38.47499847,37.91699982,37.94400024,30018000
756,4/1/2016,37.15000153,37.20299911,36.56290054,37.09199905,65456000
757,5/1/2016,37.32249832,37.59999847,36.93199921,37.12900162,39014000
758,6/1/2016,36.5,37.35900116,36.44599915,37.18099976,38940000
759,7/1/2016,36.51549911,36.92499924,35.95299911,36.31949997,59274000
760,8/1/2016,36.57249832,36.66149902,35.65000153,35.7234993,49018000
761,11/1/2016,35.83050156,35.94274902,35.17699814,35.80149841,41812000
762,12/1/2016,36.08399963,36.4375,35.86584854,36.30350113,40490000
763,13/1/2016,36.54249954,36.73699951,34.93050003,35.02799988,50034000
764,14/1/2016,35.26900101,36.09624863,34.45500183,35.73600006,44516000
765,15/1/2016,34.61449814,35.3370018,34.26850128,34.72249985,72162000
766,19/1/2016,35.16500092,35.49900055,34.67050171,35.08950043,45362000
767,20/1/2016,34.43050003,35.34249878,33.6629982,34.92250061,68900000
768,21/1/2016,35.10900116,35.95949936,34.72299957,35.32949829,48244000
769,22/1/2016,36.18000031,36.40650177,36.00605011,36.26250076,40236000
770,25/1/2016,36.17900085,36.48400116,35.50049973,35.58349991,34234000
771,26/1/2016,35.69250107,35.91400146,35.32400131,35.65200043,26634000
772,27/1/2016,35.68349838,35.91175079,34.7195015,34.99950027,43884000
773,28/1/2016,36.11100006,36.68450165,35.61750031,36.54800034,53528000
774,29/1/2016,36.57649994,37.24950027,36.34000015,37.14749908,69486000
775,1/2/2016,37.52299881,37.89300156,37.16350174,37.59999847,102784000
776,2/2/2016,39.22499847,39.49349976,38.23249817,38.23249817,126962000
777,3/2/2016,38.51100159,38.72499847,36.02500153,36.34749985,123420000
778,4/2/2016,36.14049911,36.34999847,35.0929985,35.40050125,103374000
779,5/2/2016,35.19350052,35.19950104,34.00749969,34.17850113,102114000
780,8/2/2016,33.39250183,34.20149994,33.15299988,34.13700104,84948000
781,9/2/2016,33.61600113,34.99499893,33.43849945,33.9054985,72178000
782,10/2/2016,34.3429985,35.06549835,34.10649872,34.20600128,52760000
783,11/2/2016,33.75,34.46749878,33.44340134,34.1554985,60480000
784,12/2/2016,34.51300049,34.6875,33.93000031,34.11999893,42828000
785,16/2/2016,34.64899826,34.90000153,34.25249863,34.54999924,50400000
786,17/2/2016,34.90449905,35.48749924,34.56900024,35.41999817,49852000
787,18/2/2016,35.5,35.61750031,34.80149841,34.86750031,37664000
788,19/2/2016,34.75149918,35.15404892,34.70249939,35.04550171,31786000
789,22/2/2016,35.37250137,35.66199875,35.12549973,35.32300186,38996000
790,23/2/2016,35.07249832,35.41999817,34.67900085,34.79249954,40186000
791,24/2/2016,34.44599915,35,34.03900146,34.97800064,39272000
792,25/2/2016,35.00049973,35.29899979,34.5292511,35.28749847,32844000
793,26/2/2016,35.42900085,35.67150116,35.04299927,35.25350189,44870000
794,29/2/2016,35.01599884,35.54449844,34.88399887,34.88850021,49622000
795,1/3/2016,35.18099976,35.94049835,34.98849869,35.94049835,43028000
796,2/3/2016,35.95000076,36,35.59999847,35.94250107,32580000
797,3/3/2016,35.93399811,35.97249985,35.30099869,35.62099838,39160000
798,4/3/2016,35.74950027,35.82450104,35.30099869,35.54449844,39442000
799,7/3/2016,35.34500122,35.40454865,34.34500122,34.75799942,59702000
800,8/3/2016,34.42950058,35.1894989,34.26699829,34.69850159,41526000
801,9/3/2016,34.92350006,35.2840004,34.70000076,35.26200104,28430000
802,10/3/2016,35.40599823,35.8219986,35.16799927,35.64099884,56670000
803,11/3/2016,36,36.34600067,35.85625076,36.3409996,39416000
804,14/3/2016,36.34049988,36.77500153,36.25749969,36.5245018,34366000
805,15/3/2016,36.34600067,36.61449814,36.23849869,36.41650009,34420000
806,16/3/2016,36.31850052,36.87350082,36.2254982,36.80450058,32488000
807,17/3/2016,36.82249832,37.1534996,36.79999924,36.88899994,37216000
808,18/3/2016,37.0929985,37.09999847,36.59149933,36.88000107,59614000
809,21/3/2016,36.82500076,37.125,36.67580032,37.10449982,36730000
810,22/3/2016,36.8730011,37.25,36.8730011,37.03749847,25394000
811,23/3/2016,37.11800003,37.2859993,36.80749893,36.90299988,28642000
812,24/3/2016,36.6004982,36.88734818,36.54999924,36.76499939,31898000
813,28/3/2016,36.83950043,36.94950104,36.625,36.67649841,26026000
814,29/3/2016,36.72949982,37.36249924,36.43799973,37.23849869,38076000
815,30/3/2016,37.50500107,37.89400101,37.43700027,37.5265007,35648000
816,31/3/2016,37.46250153,37.54249954,37.04700089,37.24750137,34376000
817,1/4/2016,36.93000031,37.51699829,36.84999847,37.49549866,31534000
818,4/4/2016,37.50299835,37.63999939,37.12149811,37.26449966,22684000
819,5/4/2016,36.90000153,37.13999939,36.76850128,36.88999939,22646000
820,6/4/2016,36.78850174,37.31200027,36.77799988,37.28450012,21074000
821,7/4/2016,37.26850128,37.34999847,36.81399918,37.01399994,29064000
822,8/4/2016,37.19850159,37.27249908,36.77750015,36.95750046,25816000
823,11/4/2016,37.15100098,37.25,36.80250168,36.80500031,24402000
824,12/4/2016,36.90000153,37.19150162,36.55049896,37.15449905,27060000
825,13/4/2016,37.45800018,37.71900177,37.21305084,37.58599854,34142000
826,14/4/2016,37.70050049,37.8655014,37.63525009,37.65999985,22706000
827,15/4/2016,37.69900131,38.04999924,37.63470078,37.95000076,36186000
828,18/4/2016,38.02299881,38.40250015,37.86500168,38.33050156,31176000
829,19/4/2016,38.4754982,38.49499893,37.46649933,37.69649887,40610000
830,20/4/2016,37.90000153,37.90660095,37.50049973,37.63349915,30584000
831,21/4/2016,37.76900101,38.02249908,37.47750092,37.95700073,61210000
832,22/4/2016,36.31499863,36.80599976,35.68050003,35.93849945,119038000
833,25/4/2016,35.80500031,36.19649887,35.77949905,36.15750122,39184000
834,26/4/2016,36.27099991,36.28829956,35.15129852,35.4070015,54892000
835,27/4/2016,35.36449814,35.44900131,34.6182518,35.29199982,61972000
836,28/4/2016,35.4129982,35.70849991,34.47750092,34.55099869,57346000
837,29/4/2016,34.53499985,34.88100052,34.45000076,34.65050125,49754000
838,2/5/2016,34.88150024,35.0320015,34.54999924,34.91049957,32906000
839,3/5/2016,34.84349823,34.89199829,34.59999847,34.61800003,30876000
840,4/5/2016,34.5245018,34.98749924,34.45050049,34.78499985,33870000
841,5/5/2016,34.88499832,35.11600113,34.7859993,35.07149887,33670000
842,6/5/2016,34.91899872,35.5929985,34.90534973,35.55599976,36586000
843,9/5/2016,35.59999847,35.9355011,35.5,35.64500046,30206000
844,10/5/2016,35.83750153,36.17499924,35.7859993,36.1590004,31392000
845,11/5/2016,36.17050171,36.22399902,35.63999939,35.76449966,33842000
846,12/5/2016,35.85300064,35.96250153,35.45000076,35.66550064,27214000
847,13/5/2016,35.5965004,35.83309937,35.46300125,35.54150009,26290000
848,16/5/2016,35.45650101,35.92399979,35.28250122,35.82450104,26342000
849,17/5/2016,35.79949951,36.07600021,35.20550156,35.31150055,40024000
850,18/5/2016,35.18349838,35.58000183,35.03150177,35.33150101,35336000
851,19/5/2016,35.11800003,35.29999924,34.84000015,35.01599884,33404000
852,20/5/2016,35.08100128,35.72900009,35.02600098,35.48699951,36568000
853,23/5/2016,35.32649994,35.57389832,35.20899963,35.2120018,26614000
854,24/5/2016,35.3429985,36.04850006,35.3429985,36.00450134,38590000
855,25/5/2016,36.0379982,36.37549973,35.98524857,36.26350021,32584000
856,26/5/2016,36.14350128,36.41650009,36.01399994,36.20600128,31526000
857,27/5/2016,36.20050049,36.69680023,36.20000076,36.63299942,39500000
858,31/5/2016,36.5870018,36.98649979,36.56299973,36.7859993,42590000
859,1/6/2016,36.72650146,36.86050034,36.53300095,36.70750046,25072000
860,2/6/2016,36.625,36.65100098,36.20849991,36.52000046,26836000
861,3/6/2016,36.46350098,36.47449875,36.02799988,36.11700058,24526000
862,6/6/2016,36.24549866,36.24549866,35.73049927,35.82749939,31306000
863,7/6/2016,35.99200058,36.09899902,35.82749939,35.83250046,26724000
864,8/6/2016,36.19800186,36.42850113,36.02899933,36.41400146,31674000
865,9/6/2016,36.14350128,36.47700119,36.1167984,36.42900085,19778000
866,10/6/2016,35.9734993,36.29449844,35.82149887,35.97050095,24328000
867,13/6/2016,35.82550049,36.27199936,35.82550049,35.91799927,25178000
868,14/6/2016,35.82400131,36.12350082,35.65599823,35.91350174,26122000
869,15/6/2016,35.95000076,36.14899826,35.8655014,35.94599915,24290000
870,16/6/2016,35.74549866,35.83250046,35.1629982,35.51800156,39650000
871,17/6/2016,35.43249893,35.44100189,34.42259979,34.58599854,68048000
872,20/6/2016,34.93849945,35.12400055,34.67050171,34.6855011,41650000
873,21/6/2016,34.91999817,35.13850021,34.6004982,34.79700089,29312000
874,22/6/2016,34.95299911,35.04299927,34.65409851,34.8730011,23686000
875,23/6/2016,34.87250137,35.09749985,34.34999847,35.09349823,43428000
876,24/6/2016,33.75849915,34.47000122,33.67250061,33.76100159,88980000
877,27/6/2016,33.54999924,33.61500168,33.16419983,33.4129982,52580000
878,28/6/2016,33.94850159,34.01649857,33.65000153,34.0019989,43476000
879,29/6/2016,34.15000153,34.37144852,34.07049942,34.20550156,38652000
880,30/6/2016,34.27349854,34.61600113,34.18249893,34.60499954,31954000
881,1/7/2016,34.61000061,35.03250122,34.60649872,34.96049881,26894000
882,5/7/2016,34.8030014,34.84700012,34.44400024,34.74750137,29252000
883,6/7/2016,34.49900055,35.08399963,34.45449829,34.88850021,28238000
884,7/7/2016,34.90399933,34.90999985,34.41075134,34.76800156,26084000
885,8/7/2016,34.97499847,35.28549957,34.82175064,35.28150177,31504000
886,11/7/2016,35.40250015,35.82550049,35.36199951,35.75450134,22236000
887,12/7/2016,35.95600128,36.14699936,35.79550171,36.0320015,26738000
888,13/7/2016,36.18099976,36.20000076,35.84249878,35.84899902,18718000
889,14/7/2016,36.07899857,36.11050034,35.9015007,36.04750061,19004000
890,15/7/2016,36.28649902,36.28699875,35.95275116,35.99250031,25586000
891,18/7/2016,36.13550186,36.80649948,36.05950165,36.68899918,25910000
892,19/7/2016,36.49449921,36.84949875,36.45000076,36.84799957,24550000
893,20/7/2016,36.86650085,37.10649872,36.85499954,37.05950165,25794000
894,21/7/2016,37.01800156,37.08449936,36.79154968,36.93149948,20526000
895,22/7/2016,37.0929985,37.16199875,36.82799911,37.13700104,25196000
896,25/7/2016,37.03350067,37.13050079,36.875,36.98849869,20648000
897,26/7/2016,36.95199966,37.08449936,36.71350098,36.92100143,23734000
898,27/7/2016,36.91400146,37.22299957,36.84999847,37.08850098,30250000
899,28/7/2016,37.35200119,37.43249893,36.96500015,37.29550171,70604000
900,29/7/2016,38.63550186,38.92750168,38.33850098,38.4394989,76830000
901,1/8/2016,38.05450058,39.02149963,38.05450058,38.64400101,54010000
902,2/8/2016,38.43450165,38.79199982,38.39250183,38.55350113,35690000
903,3/8/2016,38.35900116,38.66049957,38.3409996,38.6590004,25748000
904,4/8/2016,38.61100006,38.70349884,38.43975067,38.58050156,22806000
905,5/8/2016,38.68899918,39.15200043,38.61700058,39.11100006,36024000
906,8/8/2016,39.09999847,39.13150024,38.90454865,39.08800125,22158000
907,9/8/2016,39.05500031,39.4469986,39.0284996,39.21300125,26378000
908,10/8/2016,39.1875,39.34059906,39.13890076,39.23400116,15728000
909,11/8/2016,39.25,39.48749924,39.14849854,39.24250031,19502000
910,12/8/2016,39.07500076,39.16975021,39.02000046,39.1609993,14810000
911,15/8/2016,39.1875,39.37450027,39.00550079,39.12200165,18764000
912,16/8/2016,39.01499939,39.04899979,38.67219925,38.85699844,20560000
913,17/8/2016,38.86600113,39.04050064,38.67649841,38.99549866,18484000
914,18/8/2016,39.00049973,39.14300156,38.84999847,38.875,14388000
915,19/8/2016,38.75,38.85499954,38.65650177,38.77099991,17230000
916,22/8/2016,38.66350174,38.72700119,38.50249863,38.60749817,19028000
917,23/8/2016,38.77399826,38.8219986,38.58924866,38.60400009,18564000
918,24/8/2016,38.52899933,38.72499847,38.35350037,38.48199844,21440000
919,25/8/2016,38.34999847,38.5945015,38.15924835,38.47050095,18538000
920,26/8/2016,38.45000076,38.80400085,38.29249954,38.47700119,23334000
921,29/8/2016,38.43700027,38.74950027,38.33074951,38.60749817,16952000
922,30/8/2016,38.46649933,38.72330093,38.34199905,38.45449829,22600000
923,31/8/2016,38.3504982,38.45449829,38.26900101,38.35250092,24972000
924,1/9/2016,38.46250153,38.55099869,38.21500015,38.43899918,18502000
925,2/9/2016,38.65050125,38.69599915,38.42050171,38.57300186,21454000
926,6/9/2016,38.67250061,39.09999847,38.54999924,39.00400162,28856000
927,7/9/2016,39,39.13650131,38.81000137,39.01750183,17874000
928,8/9/2016,38.92950058,39.01750183,38.67900085,38.76599884,25406000
929,9/9/2016,38.50500107,38.66225052,37.98300171,37.98300171,37710000
930,12/9/2016,37.75650024,38.51449966,37.70000076,38.45100021,26220000
931,13/9/2016,38.22399902,38.31100082,37.79000092,37.98450089,27900000
932,14/9/2016,37.98049927,38.38399887,37.95550156,38.12450027,21748000
933,15/9/2016,38.14450073,38.68999863,37.9980011,38.58800125,26102000
934,16/9/2016,38.48749924,38.48749924,38.23300171,38.44400024,40986000
935,19/9/2016,38.62099838,38.70000076,38.22204971,38.28499985,23456000
936,20/9/2016,38.45000076,38.66650009,38.42649841,38.57049942,19572000
937,21/9/2016,38.63299942,38.85800171,38.41505051,38.81100082,23356000
938,22/9/2016,39,39.49250031,38.92200089,39.36050034,29724000
939,23/9/2016,39.32949829,39.44649887,39.20750046,39.34500122,28238000
940,26/9/2016,39.13700104,39.13700104,38.6534996,38.71049881,30664000
941,27/9/2016,38.77500153,39.29949951,38.7154007,39.15050125,23064000
942,28/9/2016,38.89250183,39.09049988,38.74850082,39.07799911,22196000
943,29/9/2016,39.0719986,39.29000092,38.71160126,38.75049973,26294000
944,30/9/2016,38.81650162,39.04700089,38.70449829,38.86449814,31706000
945,3/10/2016,38.71250153,38.80324936,38.47499847,38.62799835,25576000
946,4/10/2016,38.80149841,38.9355011,38.64450073,38.82149887,24028000
947,5/10/2016,38.96549988,39.10350037,38.78250122,38.82350159,29224000
948,6/10/2016,38.95000076,39.02399826,38.77700043,38.8429985,21414000
949,7/10/2016,38.98300171,38.98300171,38.53749847,38.75400162,18664000
950,10/10/2016,38.88550186,39.46900177,38.79349899,39.29700089,23498000
951,11/10/2016,39.33300018,39.61399841,39.02899933,39.1534996,27450000
952,12/10/2016,39.18799973,39.40650177,39.10300064,39.30699921,18748000
953,13/10/2016,39.06100082,39.06100082,38.65000153,38.90950012,27306000
954,14/10/2016,39.08250046,39.19749832,38.79999924,38.92649841,17050000
955,17/10/2016,38.99000168,39.29249954,38.875,38.9980011,21860000
956,18/10/2016,39.39250183,40.08050156,39.27825165,39.76300049,41138000
957,19/10/2016,39.91199875,40.22999954,39.9015007,40.07500076,35336000
958,20/10/2016,40.16500092,40.19850159,39.80149841,39.8484993,35150000
959,21/10/2016,39.75,39.97499847,39.70000076,39.96849823,25324000
960,24/10/2016,40.24499893,40.75899887,40.24100113,40.6554985,33950000
961,25/10/2016,40.83399963,40.83399963,40.25699997,40.38349915,31528000
962,26/10/2016,40.31700134,40.34899902,39.81600189,39.95349884,32954000
963,27/10/2016,40.04999924,40.17449951,39.57500076,39.76750183,54984000
964,28/10/2016,40.41749954,40.7745018,39.67950058,39.76850128,85398000
965,31/10/2016,39.77349854,39.8429985,39.20000076,39.22700119,48546000
966,1/11/2016,39.14450073,39.47449875,38.77700043,39.18050003,48128000
967,2/11/2016,38.90999985,39.08250046,38.17250061,38.43500137,37448000
968,3/11/2016,38.36249924,38.49750137,37.95149994,38.10649872,38864000
969,4/11/2016,37.53300095,38.51800156,37.52804947,38.10100174,42696000
970,7/11/2016,38.72499847,39.2594986,38.62749863,39.12599945,31702000
971,8/11/2016,39.16999817,39.78165054,39.0094986,39.52550125,27338000
972,9/11/2016,38.99700165,39.56135178,38.58349991,39.26549911,52142000
973,10/11/2016,39.55849838,39.55849838,37.60900116,38.12799835,94904000
974,11/11/2016,37.82699966,38.03900146,37.51900101,37.70100021,48636000
975,14/11/2016,37.77999878,37.89250183,36.3769989,36.80400085,73088000
976,15/11/2016,37.3484993,38.22079849,37.3484993,37.92449951,47680000
977,16/11/2016,37.75999832,38.31800079,37.52550125,38.22399902,29452000
978,17/11/2016,38.34600067,38.63499832,38.21149826,38.56150055,26080000
979,18/11/2016,38.56850052,38.75,38,38.02700043,30942000
980,21/11/2016,38.13050079,38.48500061,38.02999878,38.45999908,26612000
981,22/11/2016,38.63150024,38.84799957,38.34999847,38.41350174,31862000
982,23/11/2016,38.38650131,38.41415024,37.76250076,38.04949951,29568000
983,25/11/2016,38.21300125,38.25,38.02600098,38.08399963,11748000
984,28/11/2016,38,38.97650146,37.99000168,38.41199875,43764000
985,29/11/2016,38.57649994,38.92499924,38.41199875,38.54199982,32332000
986,30/11/2016,38.50350189,38.6495018,37.74150085,37.90200043,47858000
987,1/12/2016,37.87200165,37.99250031,36.85124969,37.39599991,60358000
988,2/12/2016,37.22949982,37.70000076,37.15499878,37.52500153,29050000
989,5/12/2016,37.88550186,38.19499969,37.64500046,38.12599945,27884000
990,6/12/2016,38.23649979,38.44150162,37.86700058,37.95550156,33814000
991,7/12/2016,38.04999924,38.56800079,37.79000092,38.55950165,35220000
992,8/12/2016,38.62400055,38.9090004,38.36149979,38.82099915,29762000
993,9/12/2016,39,39.4715004,38.9510498,39.46450043,36438000
994,12/12/2016,39.2519989,39.5625,39.21775055,39.46350098,42082000
995,13/12/2016,39.69499969,40.21900177,39.66699982,39.80500031,42904000
996,14/12/2016,39.86999893,40.20000076,39.70050049,39.85350037,34084000
997,15/12/2016,39.86700058,40.15000153,39.64599991,39.89250183,32530000
998,16/12/2016,40.02000046,40.0428009,39.51449966,39.54000092,48876000
999,19/12/2016,39.51100159,39.88299942,39.31349945,39.70999908,24642000
1000,20/12/2016,39.83800125,39.93249893,39.66350174,39.82099915,19020000
1001,21/12/2016,39.79199982,39.83380127,39.35499954,39.72800064,24226000
1002,22/12/2016,39.61800003,39.66600037,39.42900085,39.56299973,19444000
1003,23/12/2016,39.54499817,39.63700104,39.36399841,39.49549866,12468000
1004,27/12/2016,39.5340004,39.89300156,39.38285065,39.57749939,15782000
1005,28/12/2016,39.68500137,39.71149826,39.15999985,39.25249863,23076000
1006,29/12/2016,39.16650009,39.29650116,38.94599915,39.13949966,14886000
1007,30/12/2016,39.13750076,39.13899994,38.52050018,38.5909996,35400000
1008,3/1/2017,38.94049835,39.48149872,38.79000092,39.30699921,33146000
1009,4/1/2017,39.41799927,39.56700134,39.15800095,39.34500122,21460000
1010,5/1/2017,39.30400085,39.72399902,39.25099945,39.70100021,26704000
1011,6/1/2017,39.76300049,40.39500046,39.61019897,40.30749893,32804000
1012,9/1/2017,40.31999969,40.49829865,40.14149857,40.33250046,25492000
1013,10/1/2017,40.39300156,40.45650101,40.17549896,40.23949814,23536000
1014,11/1/2017,40.25,40.40750122,40.06850052,40.39550018,21318000
1015,12/1/2017,40.35699844,40.36949921,39.95849991,40.31800079,27062000
1016,13/1/2017,40.37400055,40.56119919,40.33449936,40.39400101,21984000
1017,17/1/2017,40.35400009,40.35699844,40.01850128,40.23049927,27242000
1018,18/1/2017,40.29050064,40.31024933,40.04949951,40.30350113,25888000
1019,19/1/2017,40.25600052,40.47399902,40.09000015,40.10874939,18386000
1020,20/1/2017,40.34550095,40.34550095,40.08449936,40.25099945,33400000
1021,23/1/2017,40.36249924,41.04349899,40.18700027,40.96549988,39272000
1022,24/1/2017,41.11500168,41.29499817,40.89104843,41.19350052,29480000
1023,25/1/2017,41.48099899,41.78850174,41.25299835,41.78350067,29890000
1024,26/1/2017,41.89049911,41.90000153,41.3504982,41.60749817,59478000
1025,27/1/2017,41.73550034,42.09749985,41.02199936,41.16550064,59316000
1026,30/1/2017,40.73300171,40.79199982,39.99000168,40.11600113,64932000
1027,31/1/2017,39.8429985,40.0625,39.52600098,39.83950043,43212000
1028,1/2/2017,39.98400116,40.05950165,39.55950165,39.78475189,40594000
1029,2/2/2017,39.68999863,40.13499832,39.59999847,39.92649841,30642000
1030,3/2/2017,40.1495018,40.29999924,40.01850128,40.07450104,29268000
1031,6/2/2017,39.98500061,40.08349991,39.76250076,40.06700134,23690000
1032,7/2/2017,40.19950104,40.52500153,40.0890007,40.3484993,24824000
1033,8/2/2017,40.34999847,40.59199905,40.15950012,40.41899872,23106000
1034,9/2/2017,40.4754982,40.53300095,40.22700119,40.47800064,19794000
1035,10/2/2017,40.58499908,40.76250076,40.48899841,40.68349838,22700000
1036,13/2/2017,40.79999924,41.04795074,40.7745018,40.9620018,24266000
1037,14/2/2017,40.95000076,41.15000153,40.79999924,41.02249908,21094000
1038,15/2/2017,40.9679985,41.15000153,40.92350006,40.94900131,26272000
1039,16/2/2017,40.99649811,41.22000122,40.94900131,41.20800018,25752000
1040,17/2/2017,41.15100098,41.4034996,41.08274841,41.4034996,32220000
